subject,run,file,snr50_db,snr60_db
21,8,/root/Proyecto/EEG_Clasificador/data/raw/S021/S021R08.edf,0.46547190046113174,20.659167529839742
21,9,/root/Proyecto/EEG_Clasificador/data/raw/S021/S021R09.edf,0.7622421246187151,6.717325025300368
21,10,/root/Proyecto/EEG_Clasificador/data/raw/S021/S021R10.edf,-0.5636881721836141,4.710279974163977
21,11,/root/Proyecto/EEG_Clasificador/data/raw/S021/S021R11.edf,-0.5022574956169147,18.537931500765573
21,12,/root/Proyecto/EEG_Clasificador/data/raw/S021/S021R12.edf,0.27381998592369605,22.356687333451674
21,13,/root/Proyecto/EEG_Clasificador/data/raw/S021/S021R13.edf,0.7042848065303692,15.752924837272612
21,14,/root/Proyecto/EEG_Clasificador/data/raw/S021/S021R14.edf,-1.2847920734103833,13.33732731109169
22,3,/root/Proyecto/EEG_Clasificador/data/raw/S022/S022R03.edf,0.07155985532729443,2.6573126482750755
22,4,/root/Proyecto/EEG_Clasificador/data/raw/S022/S022R04.edf,-0.10195198660384511,1.93499450595199
22,5,/root/Proyecto/EEG_Clasificador/data/raw/S022/S022R05.edf,-0.05411612651344413,2.638326628900555
22,6,/root/Proyecto/EEG_Clasificador/data/raw/S022/S022R06.edf,0.14908517981008268,3.0774608619108816
22,7,/root/Proyecto/EEG_Clasificador/data/raw/S022/S022R07.edf,0.1630628334627067,3.664339784570238
22,8,/root/Proyecto/EEG_Clasificador/data/raw/S022/S022R08.edf,-0.29934080617202685,3.0690074038992887
22,9,/root/Proyecto/EEG_Clasificador/data/raw/S022/S022R09.edf,1.4009590062800656,0.8201073970783562
22,10,/root/Proyecto/EEG_Clasificador/data/raw/S022/S022R10.edf,0.08209628991123458,2.5947093140099082
22,11,/root/Proyecto/EEG_Clasificador/data/raw/S022/S022R11.edf,-0.4415913424694945,3.2836109494564765
22,12,/root/Proyecto/EEG_Clasificador/data/raw/S022/S022R12.edf,-0.0798722013399461,3.8121977906638245
22,13,/root/Proyecto/EEG_Clasificador/data/raw/S022/S022R13.edf,-0.6756663692192666,1.0368700012376062
22,14,/root/Proyecto/EEG_Clasificador/data/raw/S022/S022R14.edf,-0.03323394179553149,2.5209808915875493
23,3,/root/Proyecto/EEG_Clasificador/data/raw/S023/S023R03.edf,-0.0035817428932130874,4.404385234366531
23,4,/root/Proyecto/EEG_Clasificador/data/raw/S023/S023R04.edf,0.08121995296986366,2.8217795722226127
23,5,/root/Proyecto/EEG_Clasificador/data/raw/S023/S023R05.edf,-0.37141555466081766,1.0289138444514647
23,6,/root/Proyecto/EEG_Clasificador/data/raw/S023/S023R06.edf,-0.07858331021536202,3.8400797624588807
23,7,/root/Proyecto/EEG_Clasificador/data/raw/S023/S023R07.edf,-0.19938148805152972,3.8899777587771336
23,8,/root/Proyecto/EEG_Clasificador/data/raw/S023/S023R08.edf,-0.34890790665518207,4.081320819680586
23,9,/root/Proyecto/EEG_Clasificador/data/raw/S023/S023R09.edf,-1.0326758011627413,3.1127307851914643
23,10,/root/Proyecto/EEG_Clasificador/data/raw/S023/S023R10.edf,-0.29597363626297246,4.039132772324738
23,11,/root/Proyecto/EEG_Clasificador/data/raw/S023/S023R11.edf,-1.2775673998582016,2.4878082245614546
23,12,/root/Proyecto/EEG_Clasificador/data/raw/S023/S023R12.edf,-0.032603437130949126,1.8274391535044514
23,13,/root/Proyecto/EEG_Clasificador/data/raw/S023/S023R13.edf,-0.32696583399757506,1.9096175159235218
23,14,/root/Proyecto/EEG_Clasificador/data/raw/S023/S023R14.edf,-0.568913867785253,0.697889473502086
24,3,/root/Proyecto/EEG_Clasificador/data/raw/S024/S024R03.edf,0.11134051534581307,25.125966815668473
24,4,/root/Proyecto/EEG_Clasificador/data/raw/S024/S024R04.edf,0.0006854866521035325,24.20066216955291
24,5,/root/Proyecto/EEG_Clasificador/data/raw/S024/S024R05.edf,0.30794057644994727,22.628907575127364
24,6,/root/Proyecto/EEG_Clasificador/data/raw/S024/S024R06.edf,-0.23628718606479887,22.21839368217687
24,7,/root/Proyecto/EEG_Clasificador/data/raw/S024/S024R07.edf,-0.018712122238211965,24.94467628296536
24,8,/root/Proyecto/EEG_Clasificador/data/raw/S024/S024R08.edf,-0.27489703699068047,20.84679836000634
24,9,/root/Proyecto/EEG_Clasificador/data/raw/S024/S024R09.edf,-0.7074889497466591,20.959528413905698
24,10,/root/Proyecto/EEG_Clasificador/data/raw/S024/S024R10.edf,-0.18312047351884517,19.805311568960075
24,11,/root/Proyecto/EEG_Clasificador/data/raw/S024/S024R11.edf,-0.22479267574247896,21.76971033265493
24,12,/root/Proyecto/EEG_Clasificador/data/raw/S024/S024R12.edf,0.14615534555808088,20.73803980725632
24,13,/root/Proyecto/EEG_Clasificador/data/raw/S024/S024R13.edf,0.00967463108900001,20.72571007571302
24,14,/root/Proyecto/EEG_Clasificador/data/raw/S024/S024R14.edf,0.0629925705865124,20.049129135000054
25,3,/root/Proyecto/EEG_Clasificador/data/raw/S025/S025R03.edf,0.05824492465591817,16.104249128893127
25,4,/root/Proyecto/EEG_Clasificador/data/raw/S025/S025R04.edf,-0.23005266471042535,15.047873726645571
25,5,/root/Proyecto/EEG_Clasificador/data/raw/S025/S025R05.edf,0.09506226399843432,14.617350064174657
25,6,/root/Proyecto/EEG_Clasificador/data/raw/S025/S025R06.edf,-0.2528635896315882,13.573682371612684
25,7,/root/Proyecto/EEG_Clasificador/data/raw/S025/S025R07.edf,0.10946513296400805,13.177752777930444
25,8,/root/Proyecto/EEG_Clasificador/data/raw/S025/S025R08.edf,0.09048553810956068,13.576547716483304
25,9,/root/Proyecto/EEG_Clasificador/data/raw/S025/S025R09.edf,0.40321642796018053,16.402228544134992
25,10,/root/Proyecto/EEG_Clasificador/data/raw/S025/S025R10.edf,0.1631634752206325,14.716327754232218
25,11,/root/Proyecto/EEG_Clasificador/data/raw/S025/S025R11.edf,-0.20379919743512137,14.849960857641351
25,12,/root/Proyecto/EEG_Clasificador/data/raw/S025/S025R12.edf,0.3887125770424649,13.149105325983182
25,13,/root/Proyecto/EEG_Clasificador/data/raw/S025/S025R13.edf,-0.06830942827642714,12.673439204308387
25,14,/root/Proyecto/EEG_Clasificador/data/raw/S025/S025R14.edf,-0.09413734686181786,14.154988745104022
26,3,/root/Proyecto/EEG_Clasificador/data/raw/S026/S026R03.edf,0.5781212329641586,6.742928020137664
26,4,/root/Proyecto/EEG_Clasificador/data/raw/S026/S026R04.edf,0.260527845458356,5.011258463500643
26,5,/root/Proyecto/EEG_Clasificador/data/raw/S026/S026R05.edf,0.5795870111509109,7.685955917171965
26,6,/root/Proyecto/EEG_Clasificador/data/raw/S026/S026R06.edf,0.12184206441247433,5.395094956761666
26,7,/root/Proyecto/EEG_Clasificador/data/raw/S026/S026R07.edf,0.30105876298539164,6.806983606711027
26,8,/root/Proyecto/EEG_Clasificador/data/raw/S026/S026R08.edf,0.0366297481738209,6.549184187016934
26,9,/root/Proyecto/EEG_Clasificador/data/raw/S026/S026R09.edf,0.2753395072716301,7.343610459135918
26,10,/root/Proyecto/EEG_Clasificador/data/raw/S026/S026R10.edf,-0.561384710836321,5.241997806897439
26,11,/root/Proyecto/EEG_Clasificador/data/raw/S026/S026R11.edf,-0.35439763642183575,7.560026890153133
26,12,/root/Proyecto/EEG_Clasificador/data/raw/S026/S026R12.edf,0.10071723330328583,8.503421944323575
26,13,/root/Proyecto/EEG_Clasificador/data/raw/S026/S026R13.edf,1.4256600344253891,2.76288153396655
26,14,/root/Proyecto/EEG_Clasificador/data/raw/S026/S026R14.edf,-1.1091645544850068,8.15775672183292
27,3,/root/Proyecto/EEG_Clasificador/data/raw/S027/S027R03.edf,-0.5771565912381769,18.8171506107907
27,4,/root/Proyecto/EEG_Clasificador/data/raw/S027/S027R04.edf,-0.8158813969628282,18.460666994402835
27,5,/root/Proyecto/EEG_Clasificador/data/raw/S027/S027R05.edf,0.020885015836307877,9.115380503737061
27,6,/root/Proyecto/EEG_Clasificador/data/raw/S027/S027R06.edf,0.33594982105139315,18.469150567815134
27,7,/root/Proyecto/EEG_Clasificador/data/raw/S027/S027R07.edf,-0.6486281590468916,13.847314323354334
27,8,/root/Proyecto/EEG_Clasificador/data/raw/S027/S027R08.edf,0.047882597041661604,18.64524976930707
27,9,/root/Proyecto/EEG_Clasificador/data/raw/S027/S027R09.edf,0.12298106884065779,12.35325752617535
27,10,/root/Proyecto/EEG_Clasificador/data/raw/S027/S027R10.edf,0.10361516336821663,14.36570327941869
27,11,/root/Proyecto/EEG_Clasificador/data/raw/S027/S027R11.edf,-0.4483664187946441,15.001358121477423
27,12,/root/Proyecto/EEG_Clasificador/data/raw/S027/S027R12.edf,-0.3904662677737988,17.828143209190934
27,13,/root/Proyecto/EEG_Clasificador/data/raw/S027/S027R13.edf,-0.16560031988099966,11.84881154099192
27,14,/root/Proyecto/EEG_Clasificador/data/raw/S027/S027R14.edf,-0.3775246083142714,18.84254651019967
28,3,/root/Proyecto/EEG_Clasificador/data/raw/S028/S028R03.edf,-0.4531216948986565,28.52694373613616
28,4,/root/Proyecto/EEG_Clasificador/data/raw/S028/S028R04.edf,-0.13453694858016427,25.31596033714731
28,5,/root/Proyecto/EEG_Clasificador/data/raw/S028/S028R05.edf,0.24731526415708863,31.30765610368
28,6,/root/Proyecto/EEG_Clasificador/data/raw/S028/S028R06.edf,0.1786024706864817,29.500205262675763
28,7,/root/Proyecto/EEG_Clasificador/data/raw/S028/S028R07.edf,0.389129096717189,28.656380106075858
28,8,/root/Proyecto/EEG_Clasificador/data/raw/S028/S028R08.edf,0.6926426845225571,29.398356009882647
28,9,/root/Proyecto/EEG_Clasificador/data/raw/S028/S028R09.edf,0.2611772172535373,29.549638048820764
28,10,/root/Proyecto/EEG_Clasificador/data/raw/S028/S028R10.edf,-0.41806198625414814,30.232906321487498
28,11,/root/Proyecto/EEG_Clasificador/data/raw/S028/S028R11.edf,-0.10973061370571363,29.49686100660096
28,12,/root/Proyecto/EEG_Clasificador/data/raw/S028/S028R12.edf,-0.01572525597936581,26.395852902892702
28,13,/root/Proyecto/EEG_Clasificador/data/raw/S028/S028R13.edf,0.14171392314020276,27.93511615898957
28,14,/root/Proyecto/EEG_Clasificador/data/raw/S028/S028R14.edf,0.4084956353558538,30.208941108369434
29,3,/root/Proyecto/EEG_Clasificador/data/raw/S029/S029R03.edf,0.23163635422056295,12.941109629542506
29,4,/root/Proyecto/EEG_Clasificador/data/raw/S029/S029R04.edf,0.22706501361597708,11.99130165680931
29,5,/root/Proyecto/EEG_Clasificador/data/raw/S029/S029R05.edf,0.227583490885829,11.47528691051414
29,6,/root/Proyecto/EEG_Clasificador/data/raw/S029/S029R06.edf,0.27359351501520235,10.14836819972877
29,7,/root/Proyecto/EEG_Clasificador/data/raw/S029/S029R07.edf,0.08952035683008719,12.309162004504353
29,8,/root/Proyecto/EEG_Clasificador/data/raw/S029/S029R08.edf,0.15517127979755094,12.967491662691486
29,9,/root/Proyecto/EEG_Clasificador/data/raw/S029/S029R09.edf,0.2811614337051246,9.41155422114901
29,10,/root/Proyecto/EEG_Clasificador/data/raw/S029/S029R10.edf,-0.28591971548461725,11.752292079978869
29,11,/root/Proyecto/EEG_Clasificador/data/raw/S029/S029R11.edf,-0.15576552724216336,9.340760862765833
29,12,/root/Proyecto/EEG_Clasificador/data/raw/S029/S029R12.edf,-0.1633979760366179,11.31549286557158
29,13,/root/Proyecto/EEG_Clasificador/data/raw/S029/S029R13.edf,0.06997905722329292,8.854267561938927
29,14,/root/Proyecto/EEG_Clasificador/data/raw/S029/S029R14.edf,-0.07736548305684753,11.99467429116462
30,3,/root/Proyecto/EEG_Clasificador/data/raw/S030/S030R03.edf,-0.4018884625801662,5.433451181992717
30,4,/root/Proyecto/EEG_Clasificador/data/raw/S030/S030R04.edf,-0.4689452831402532,8.241205661673758
30,5,/root/Proyecto/EEG_Clasificador/data/raw/S030/S030R05.edf,0.27600213852885824,8.454011248239967
30,6,/root/Proyecto/EEG_Clasificador/data/raw/S030/S030R06.edf,0.11318922619525834,8.311687352771
30,7,/root/Proyecto/EEG_Clasificador/data/raw/S030/S030R07.edf,0.39900027446620856,5.57046134959842
30,8,/root/Proyecto/EEG_Clasificador/data/raw/S030/S030R08.edf,0.5270314070594962,7.583907618729042
30,9,/root/Proyecto/EEG_Clasificador/data/raw/S030/S030R09.edf,0.008144859532877276,6.160241468783859
30,10,/root/Proyecto/EEG_Clasificador/data/raw/S030/S030R10.edf,-0.6097384124924493,7.185532534180469
30,11,/root/Proyecto/EEG_Clasificador/data/raw/S030/S030R11.edf,-0.31752436713589494,5.640974765087353
30,12,/root/Proyecto/EEG_Clasificador/data/raw/S030/S030R12.edf,-0.6982634396084925,6.197730939122183
30,13,/root/Proyecto/EEG_Clasificador/data/raw/S030/S030R13.edf,-0.29121227655024207,3.847715355551405
30,14,/root/Proyecto/EEG_Clasificador/data/raw/S030/S030R14.edf,0.3387045292741802,5.313600204424162
31,3,/root/Proyecto/EEG_Clasificador/data/raw/S031/S031R03.edf,0.1167501223880179,32.1458999606656
31,4,/root/Proyecto/EEG_Clasificador/data/raw/S031/S031R04.edf,0.639143533147677,37.08085671215618
31,5,/root/Proyecto/EEG_Clasificador/data/raw/S031/S031R05.edf,-0.06904998271440711,31.290705481775888
31,6,/root/Proyecto/EEG_Clasificador/data/raw/S031/S031R06.edf,-0.5668856893197826,31.84349046887872
31,7,/root/Proyecto/EEG_Clasificador/data/raw/S031/S031R07.edf,-0.1632630028574686,33.98128899182384
31,8,/root/Proyecto/EEG_Clasificador/data/raw/S031/S031R08.edf,0.025520121508773558,32.093436212567006
31,9,/root/Proyecto/EEG_Clasificador/data/raw/S031/S031R09.edf,0.19600406968675738,34.88363017792308
31,10,/root/Proyecto/EEG_Clasificador/data/raw/S031/S031R10.edf,-1.2153352961690989,31.781790078718544
31,11,/root/Proyecto/EEG_Clasificador/data/raw/S031/S031R11.edf,-0.8026881433628021,31.570494643327777
31,12,/root/Proyecto/EEG_Clasificador/data/raw/S031/S031R12.edf,0.073654164765504,30.289286787067923
31,13,/root/Proyecto/EEG_Clasificador/data/raw/S031/S031R13.edf,0.4114475341257441,34.0255924100436
31,14,/root/Proyecto/EEG_Clasificador/data/raw/S031/S031R14.edf,0.27224977372604603,31.51602815013492
32,3,/root/Proyecto/EEG_Clasificador/data/raw/S032/S032R03.edf,-0.21125951601773332,23.96555537631558
32,4,/root/Proyecto/EEG_Clasificador/data/raw/S032/S032R04.edf,-0.23012724299414244,20.338514057368226
32,5,/root/Proyecto/EEG_Clasificador/data/raw/S032/S032R05.edf,0.8294640844203358,21.043545268764202
32,6,/root/Proyecto/EEG_Clasificador/data/raw/S032/S032R06.edf,0.0990240729928927,22.252873495686103
32,7,/root/Proyecto/EEG_Clasificador/data/raw/S032/S032R07.edf,0.1425659903787344,23.972347133959143
32,8,/root/Proyecto/EEG_Clasificador/data/raw/S032/S032R08.edf,-0.25946343604918704,22.543884212448546
32,9,/root/Proyecto/EEG_Clasificador/data/raw/S032/S032R09.edf,0.061389392479111335,23.697885233408783
32,10,/root/Proyecto/EEG_Clasificador/data/raw/S032/S032R10.edf,-0.3738637637158793,24.644916392769545
32,11,/root/Proyecto/EEG_Clasificador/data/raw/S032/S032R11.edf,-0.43608502196471005,24.60065071708057
32,12,/root/Proyecto/EEG_Clasificador/data/raw/S032/S032R12.edf,-0.3429657432269344,22.661357279247028
32,13,/root/Proyecto/EEG_Clasificador/data/raw/S032/S032R13.edf,0.08124626808719061,21.31657524939548
32,14,/root/Proyecto/EEG_Clasificador/data/raw/S032/S032R14.edf,0.5053689519866474,17.001217011285146
33,3,/root/Proyecto/EEG_Clasificador/data/raw/S033/S033R03.edf,0.1744983643137761,2.6537416573526023
33,4,/root/Proyecto/EEG_Clasificador/data/raw/S033/S033R04.edf,-0.18490670709338772,2.7993935314811007
33,5,/root/Proyecto/EEG_Clasificador/data/raw/S033/S033R05.edf,0.09398883074818173,2.9311512816898815
33,6,/root/Proyecto/EEG_Clasificador/data/raw/S033/S033R06.edf,-0.27440927743593585,2.8154668631713293
33,7,/root/Proyecto/EEG_Clasificador/data/raw/S033/S033R07.edf,-0.12049617072556183,4.635691381115511
33,8,/root/Proyecto/EEG_Clasificador/data/raw/S033/S033R08.edf,0.02053290777380165,4.500922496902918
33,9,/root/Proyecto/EEG_Clasificador/data/raw/S033/S033R09.edf,0.32284177083694654,4.338603841497545
33,10,/root/Proyecto/EEG_Clasificador/data/raw/S033/S033R10.edf,0.27740979819970446,3.4438785044883033
33,11,/root/Proyecto/EEG_Clasificador/data/raw/S033/S033R11.edf,-0.0023229818308524094,3.7698999527223984
33,12,/root/Proyecto/EEG_Clasificador/data/raw/S033/S033R12.edf,0.01788398589381668,5.316137580851089
33,13,/root/Proyecto/EEG_Clasificador/data/raw/S033/S033R13.edf,0.026752765942125473,4.306982216717572
33,14,/root/Proyecto/EEG_Clasificador/data/raw/S033/S033R14.edf,-0.19010721673126244,3.9091206850507105
34,3,/root/Proyecto/EEG_Clasificador/data/raw/S034/S034R03.edf,0.01726582825668014,15.67335018991801
34,4,/root/Proyecto/EEG_Clasificador/data/raw/S034/S034R04.edf,-0.27745559281339366,14.850414806275642
34,5,/root/Proyecto/EEG_Clasificador/data/raw/S034/S034R05.edf,-0.04865589081876135,19.197748276907173
34,6,/root/Proyecto/EEG_Clasificador/data/raw/S034/S034R06.edf,-0.06953568758745218,20.920371337591774
34,7,/root/Proyecto/EEG_Clasificador/data/raw/S034/S034R07.edf,0.5583071377044726,20.392522996834565
34,8,/root/Proyecto/EEG_Clasificador/data/raw/S034/S034R08.edf,-0.21402427692530807,20.250814563817645
34,9,/root/Proyecto/EEG_Clasificador/data/raw/S034/S034R09.edf,0.0009542430700258015,21.75992724962244
34,10,/root/Proyecto/EEG_Clasificador/data/raw/S034/S034R10.edf,0.16848218561681072,22.373867805660538
34,11,/root/Proyecto/EEG_Clasificador/data/raw/S034/S034R11.edf,0.07883170666119013,22.058077294827196
34,12,/root/Proyecto/EEG_Clasificador/data/raw/S034/S034R12.edf,0.3100923141625194,21.82412290359848
34,13,/root/Proyecto/EEG_Clasificador/data/raw/S034/S034R13.edf,-0.35999365688850504,21.119635416746743
34,14,/root/Proyecto/EEG_Clasificador/data/raw/S034/S034R14.edf,-0.23662119265886603,22.092598441271193
35,3,/root/Proyecto/EEG_Clasificador/data/raw/S035/S035R03.edf,-0.1215760645493842,43.024474198042164
35,4,/root/Proyecto/EEG_Clasificador/data/raw/S035/S035R04.edf,-0.12804932905098684,45.38970137953946
35,5,/root/Proyecto/EEG_Clasificador/data/raw/S035/S035R05.edf,0.1897752942009347,42.19435241640661
35,6,/root/Proyecto/EEG_Clasificador/data/raw/S035/S035R06.edf,-0.052376289817025155,42.071372937055315
35,7,/root/Proyecto/EEG_Clasificador/data/raw/S035/S035R07.edf,-0.15035590831830178,41.43696605091861
35,8,/root/Proyecto/EEG_Clasificador/data/raw/S035/S035R08.edf,-0.24342310644882195,42.806300704230566
35,9,/root/Proyecto/EEG_Clasificador/data/raw/S035/S035R09.edf,0.5757028870737506,44.1895226088537
35,10,/root/Proyecto/EEG_Clasificador/data/raw/S035/S035R10.edf,-0.7283143905320006,42.15355172470161
35,11,/root/Proyecto/EEG_Clasificador/data/raw/S035/S035R11.edf,0.21612388187865098,43.14559896446144
35,12,/root/Proyecto/EEG_Clasificador/data/raw/S035/S035R12.edf,-0.4348296375841513,43.624824755445744
35,13,/root/Proyecto/EEG_Clasificador/data/raw/S035/S035R13.edf,0.3992267713820496,44.426773817699605
35,14,/root/Proyecto/EEG_Clasificador/data/raw/S035/S035R14.edf,0.19891758959261138,44.88419679071804
36,3,/root/Proyecto/EEG_Clasificador/data/raw/S036/S036R03.edf,0.5191237528516075,8.100127810224368
36,4,/root/Proyecto/EEG_Clasificador/data/raw/S036/S036R04.edf,0.05837243426754886,9.699542669828151
36,5,/root/Proyecto/EEG_Clasificador/data/raw/S036/S036R05.edf,0.015415270601464904,5.769630893858395
36,6,/root/Proyecto/EEG_Clasificador/data/raw/S036/S036R06.edf,0.3903533569621377,5.763325097273056
36,7,/root/Proyecto/EEG_Clasificador/data/raw/S036/S036R07.edf,-0.37036238878058036,3.13226416504775
36,8,/root/Proyecto/EEG_Clasificador/data/raw/S036/S036R08.edf,0.03108492011727581,7.386521075752088
36,9,/root/Proyecto/EEG_Clasificador/data/raw/S036/S036R09.edf,0.12733999069064988,5.863050054930694
36,10,/root/Proyecto/EEG_Clasificador/data/raw/S036/S036R10.edf,-0.33162873101789514,8.105286703080138
36,11,/root/Proyecto/EEG_Clasificador/data/raw/S036/S036R11.edf,0.27209635128636944,6.967841624472147
36,12,/root/Proyecto/EEG_Clasificador/data/raw/S036/S036R12.edf,0.5999814394262416,4.1605364177778625
36,13,/root/Proyecto/EEG_Clasificador/data/raw/S036/S036R13.edf,-1.064525233260212,6.444265802670442
36,14,/root/Proyecto/EEG_Clasificador/data/raw/S036/S036R14.edf,0.7765395578318978,6.548542606877414
37,3,/root/Proyecto/EEG_Clasificador/data/raw/S037/S037R03.edf,0.2638066820769368,1.2773916836906136
37,4,/root/Proyecto/EEG_Clasificador/data/raw/S037/S037R04.edf,-0.15913283688457378,9.932289118073916e-05
37,5,/root/Proyecto/EEG_Clasificador/data/raw/S037/S037R05.edf,0.29382790727664027,0.8704748489859404
37,6,/root/Proyecto/EEG_Clasificador/data/raw/S037/S037R06.edf,0.1529331943492771,0.3262461156605759
37,7,/root/Proyecto/EEG_Clasificador/data/raw/S037/S037R07.edf,0.5975526432095287,0.25088390005794725
37,8,/root/Proyecto/EEG_Clasificador/data/raw/S037/S037R08.edf,-0.08962437492236783,0.3524979610885737
37,9,/root/Proyecto/EEG_Clasificador/data/raw/S037/S037R09.edf,-0.4825012276377254,0.5467616255825885
37,10,/root/Proyecto/EEG_Clasificador/data/raw/S037/S037R10.edf,0.06397710980976713,0.2477178526997487
37,11,/root/Proyecto/EEG_Clasificador/data/raw/S037/S037R11.edf,-0.33056189183668283,0.3121414850463806
37,12,/root/Proyecto/EEG_Clasificador/data/raw/S037/S037R12.edf,-0.5542777610305802,0.972424047362998
37,13,/root/Proyecto/EEG_Clasificador/data/raw/S037/S037R13.edf,-0.08730405483407894,0.06682447829937241
37,14,/root/Proyecto/EEG_Clasificador/data/raw/S037/S037R14.edf,-0.40854542498307506,-0.017778917341008723
38,3,/root/Proyecto/EEG_Clasificador/data/raw/S038/S038R03.edf,0.4281081427542435,2.9529066376470396
38,4,/root/Proyecto/EEG_Clasificador/data/raw/S038/S038R04.edf,-0.06824627564211241,2.1963861391173167
38,5,/root/Proyecto/EEG_Clasificador/data/raw/S038/S038R05.edf,0.024377886555454135,3.9963879494074463
38,6,/root/Proyecto/EEG_Clasificador/data/raw/S038/S038R06.edf,-0.1431087052860714,2.6844477675445564
38,7,/root/Proyecto/EEG_Clasificador/data/raw/S038/S038R07.edf,-0.1810456741180891,2.5851695087482907
38,8,/root/Proyecto/EEG_Clasificador/data/raw/S038/S038R08.edf,0.0947655927823639,3.2713881805283713
38,9,/root/Proyecto/EEG_Clasificador/data/raw/S038/S038R09.edf,-0.07040193018678045,2.0071107775381134
38,10,/root/Proyecto/EEG_Clasificador/data/raw/S038/S038R10.edf,0.27481445486625156,2.408085050478506
38,11,/root/Proyecto/EEG_Clasificador/data/raw/S038/S038R11.edf,-0.13187172156396712,1.9284156705884878
38,12,/root/Proyecto/EEG_Clasificador/data/raw/S038/S038R12.edf,-0.048476682959317056,2.459377960942088
38,13,/root/Proyecto/EEG_Clasificador/data/raw/S038/S038R13.edf,0.3508934281769225,1.3521326651654577
38,14,/root/Proyecto/EEG_Clasificador/data/raw/S038/S038R14.edf,-0.04559303101361424,2.267400719425509
39,3,/root/Proyecto/EEG_Clasificador/data/raw/S039/S039R03.edf,-0.14015220495171762,19.811631690083395
39,4,/root/Proyecto/EEG_Clasificador/data/raw/S039/S039R04.edf,-0.9006359050723846,19.46121181414448
39,5,/root/Proyecto/EEG_Clasificador/data/raw/S039/S039R05.edf,0.1522046012807405,18.08793866632049
39,6,/root/Proyecto/EEG_Clasificador/data/raw/S039/S039R06.edf,0.21848612577179669,20.708420270298834
39,7,/root/Proyecto/EEG_Clasificador/data/raw/S039/S039R07.edf,-0.34266732103999215,16.03343923400789
39,8,/root/Proyecto/EEG_Clasificador/data/raw/S039/S039R08.edf,-0.11745409791265757,14.857398374540942
39,9,/root/Proyecto/EEG_Clasificador/data/raw/S039/S039R09.edf,-0.8262191455252927,13.580682810314514
39,10,/root/Proyecto/EEG_Clasificador/data/raw/S039/S039R10.edf,0.12889020946855062,15.007673990288753
39,11,/root/Proyecto/EEG_Clasificador/data/raw/S039/S039R11.edf,0.1610001369976233,14.237458747167967
39,12,/root/Proyecto/EEG_Clasificador/data/raw/S039/S039R12.edf,0.06508216445311686,14.920321350194179
39,13,/root/Proyecto/EEG_Clasificador/data/raw/S039/S039R13.edf,-0.7072500810786606,14.804070858355981
39,14,/root/Proyecto/EEG_Clasificador/data/raw/S039/S039R14.edf,-0.3039060585844155,15.159483987802675
40,3,/root/Proyecto/EEG_Clasificador/data/raw/S040/S040R03.edf,-0.05994375676938294,4.633423185528368
40,4,/root/Proyecto/EEG_Clasificador/data/raw/S040/S040R04.edf,-0.19678104756817755,5.1870120206592425
40,5,/root/Proyecto/EEG_Clasificador/data/raw/S040/S040R05.edf,0.11264758116498906,3.9480102751799455
40,6,/root/Proyecto/EEG_Clasificador/data/raw/S040/S040R06.edf,0.14082144015392145,4.937351880337902
40,7,/root/Proyecto/EEG_Clasificador/data/raw/S040/S040R07.edf,-0.2688363460014943,6.117268764481865
40,8,/root/Proyecto/EEG_Clasificador/data/raw/S040/S040R08.edf,-0.601487041628337,5.815727530060665
40,9,/root/Proyecto/EEG_Clasificador/data/raw/S040/S040R09.edf,0.16008668100932075,6.153140378111365
40,10,/root/Proyecto/EEG_Clasificador/data/raw/S040/S040R10.edf,-0.20850298582996366,5.271098943071003
40,11,/root/Proyecto/EEG_Clasificador/data/raw/S040/S040R11.edf,-0.4074711916603567,5.6290060983216055
40,12,/root/Proyecto/EEG_Clasificador/data/raw/S040/S040R12.edf,-0.261096082458227,5.515581398799444
40,13,/root/Proyecto/EEG_Clasificador/data/raw/S040/S040R13.edf,0.18267623188848203,2.51472567333525
40,14,/root/Proyecto/EEG_Clasificador/data/raw/S040/S040R14.edf,0.12837625515429493,5.338507308142245
41,3,/root/Proyecto/EEG_Clasificador/data/raw/S041/S041R03.edf,0.0603570703125782,2.687090468695134
41,4,/root/Proyecto/EEG_Clasificador/data/raw/S041/S041R04.edf,-0.14122964897925006,3.974510458587087
41,5,/root/Proyecto/EEG_Clasificador/data/raw/S041/S041R05.edf,0.31465403491574184,2.764480885734005
41,6,/root/Proyecto/EEG_Clasificador/data/raw/S041/S041R06.edf,0.26431579810514705,4.1935229706160815
41,7,/root/Proyecto/EEG_Clasificador/data/raw/S041/S041R07.edf,0.037459925153242195,2.8598398504867575
41,8,/root/Proyecto/EEG_Clasificador/data/raw/S041/S041R08.edf,-0.5654147138623835,3.045415818169203
41,9,/root/Proyecto/EEG_Clasificador/data/raw/S041/S041R09.edf,-0.27190156990109426,2.526491497169114
41,10,/root/Proyecto/EEG_Clasificador/data/raw/S041/S041R10.edf,0.36106707906678204,2.79777658940528
41,11,/root/Proyecto/EEG_Clasificador/data/raw/S041/S041R11.edf,0.07217290348098826,2.5197958215724245
41,12,/root/Proyecto/EEG_Clasificador/data/raw/S041/S041R12.edf,-0.18458601343323922,3.2046429103452163
41,13,/root/Proyecto/EEG_Clasificador/data/raw/S041/S041R13.edf,0.23841610575537978,3.4349311417272084
